RESPALDO DE PRODUCTOS - 20-04-2026 16:38
Servidor: 192.168.0.100 | Base de datos: dbecosur | Total: 34118 productos
==============================================================================================================
ID       DESCRIPCION                                                         PVP_SUGERIDO EST    CODIGOS_BARRA
41010    ISOLATE PROTEIN BF.CHOC.960GR.                                           $65,990 ACTV   7804609253286
35133    ISOLATE PROTEIN BF.VAINILLA CREME 595GR.                                 $35,990 ACTV   074312585418
43938    ISOLISS CR.CONT.OJO.15ML                                                 $15,990 ACTV   3661434002748
43937    ISOLISS FLUIDO P/N-M 40ML                                                $16,990 ACTV   3661434002724
50172    ISOPLEXE CAP X 60                                                              - ACTV   7803504003934
365      ISOPRINOSINE 120ML                                                       $31,990 ACTV   7800034503040
367      ISOPRINOSINE 20COM.                                                      $54,590 ACTV   7800034503064
366      ISOPRINOSINE 60ML                                                        $13,590 ACTV   7800034503033
41527    ISOSORBIDE COM.10MG.60 *                                                  $4,890 ACTV   1990691
45747    ISOSORBIDE COM.10MG.60 *                                                  $4,890 ACTV   7800020042218
47940    ISOSORBIDE COM.10MG.60 *                                                  $4,890 ACTV   7805335815403
7781     ISOSORBIDE DINIT.10MG.60COM. MINTLAB                                      $5,490 ACTV   7800018600666|7800063111117
7421     ISOX 15MG.10COM.                                                         $11,990 ACTV   7800060404953
16710    ISOX 15MG.30COM.                                                         $17,290 ACTV   7800060413610
7420     ISOX 7.5MG.20COM.                                                         $9,290 ACTV   7800060404878
39845    ISQUELIUM 4MG.30COM.(B.E) SYNTHON                                        $11,090 ACTV   7800008011502
24896    ISTEFRAL 50MG.30CAP.                                                     $10,790 ACTV   7800063325118
7422     ITAN 10MG.30COM.                                                         $11,890 ACTV   7800060009301
7423     ITAN GTS 20 ML                                                            $6,190 ACTV   7800060009202
1722     ITODAL 100 MG X 15 CAPS                                                  $25,190 ACTV   7800007170002
26326    ITRAC 100 MG. 10 CAPS.                                                         - ACTV   353003
16837    ITRAC 100MG.15CAP.                                                       $26,490 ACTV   7795373015913
49209    ITRACONAZOL CAP 100MG X 15 ASCEND                                        $21,390 ACTV   7804650884880
35927    ITZY BOD.SPLASH ANGEL 250ML                                               $4,690 ACTV   7804907877689
34002    ITZY BODY SPLASH+LIP BALM+NAIL LACQUER                                         - ACTV   7804907884434
35924    ITZY COL.DARK PINK 50ML                                                   $4,990 ACTV   7804907885936
31355    ITZY COL.FANTASY 250ML                                                    $4,690 ACTV   7804907877665
37117    ITZY COL.PARTY 250ML                                                      $4,690 ACTV   7804907879997
32806    ITZY DARK PINK.COL+LIPP+ESM.                                              $4,990 ACTV   7804907907065
32068    ITZY ESMALTE BLUE X 5                                                     $2,990 ACTV   7804907877733
32069    ITZY ESMALTE MULTICOLOR X 5                                               $2,990 ACTV   7804907877757
32066    ITZY ESMALTE ORANGE X 5                                                   $2,990 ACTV   7804907877740
32067    ITZY ESMALTE PINK X 5                                                     $2,990 ACTV   7804907906082
32065    ITZY ESMALTE PURLE X 5                                                    $2,990 ACTV   7804907882430
35937    ITZY LIP.BALM.2UN                                                         $3,990 ACTV   7804907906075
35936    ITZY LIP.BALM.CITRIC 2UN.                                                 $3,990 ACTV   7804907911611
46953    ITZY POP CIRCLE EDT.SP50M                                                 $4,990 ACTV   7804907878372
4104     IVAREST CR.35GR.                                                         $10,040 ACTV   7800008020191
41246    IVERCASS 0.6% GTS.ORALES 20ML                                            $21,990 ACTV   7795373001220
40847    IVERCREM CR.1% 30GR.                                                     $28,570 ACTV   7795373000834
50250    IVERGALEN 3 MG 4 COMP (IVERMECTINA)                                            - ACTV   8436579860264
35434    IVERX 0.6%GTS.5ML                                                              - ACTV   1012402
43668    IZINOVA SOL.176ML X2+VASO                                                $27,890 ACTV   3582186002018|3665585002589
30042    IZOD BOLSO                                                                     - ACTV   877216003961
26557    IZOFRAN SUP.16MG.1                                                       $26,290 ACTV   7800029002282
35347    IZOFRAN ZYDIS 4MG.2COM                                                         - ACTV   1012301
17099    J. DEL POZO IN BLACK 100 ML DAMA                                               - ACTV   8431754382012
43149    J.L.P.ANGEL BOM.EDP50+H&B                                                 $5,990 ACTV   804907930346
47074    J.L.P.ANGEL BOM.EDP50+H&B                                                 $5,990 ACTV   7804907930346
46960    J.L.P.COL.REFR.INGL.MU400                                                 $4,190 ACTV   7804907907799
46948    J.L.P.COL.SP.ROMA.MU.250M                                                 $2,190 ACTV   7804907869257
46929    J.L.P.EDT.VAP.FRESH G.100                                                 $4,290 ACTV   7804907812109
46930    J.L.P.EDT.VAP.RED PAS.100                                                 $4,290 ACTV   7804907812130
46947    J.L.P.EDT.VAP.SEXY BLU100                                                 $4,290 ACTV   7804907862913
46933    J.L.P.EDT.VAP.SW.GLAM 100                                                 $4,290 ACTV   7804907816633
47221    J.L.P.EDTSP.BL.TWIST 100M                                                 $4,290 ACTV   7804907943735
47009    J.L.P.FRES.G.EDT100+EDT50                                                 $4,990 ACTV   7804907920491
43150    J.L.P.SEX.ANGEL EDP50+H&B                                                 $5,990 ACTV   804907930353
47075    J.L.P.SEX.ANGEL EDP50+H&B                                                 $5,990 ACTV   7804907930353
37119    J.L.PINS COL.FLOWERS 100ML                                                $2,790 ACTV   7804907842274
35926    J.L.PINS COL.FRESH GREEN 100ML                                            $4,290 ACTV   7804907799561
37118    J.L.PINS COL.PURE PINK 100ML                                              $4,290 ACTV   7804907910683
35925    J.L.PINS COL.RED PASSION 100ML                                            $4,290 ACTV   7804907799424
18203    J.LOPEZ DESEO 100 ML EDP SP                                                    - ACTV   3414200123051
26564    J.LOPEZ LIVE EDP SP.100ML                                                      - ACTV   3414200122023
39213    J.LOPEZ LIVE EDP SP.100ML                                                      - ACTV   5050456080809
28291    J.LOPEZ LIVE LUXE 100ML EDP SP                                                 - ACTV   3414200123020
26562    J.LOPEZ MIAMI GLOW 100ML EDT SP                                                - ACTV   3414201420302
26561    J.LOPEZ STILL 100ML EDP SP                                                     - ACTV   3414200150026
39971    J.Ñ.PINS COL.CAPRICHIC+HAND&BODY                                          $3,990 ACTV   7804907930339
